Country,Year,Status,Continent,Life expectancy ,Adult Mortality,infant deaths,Alcohol,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Diphtheria , HIV/AIDS,GDP,Population
Turkmenistan,2012,Developing,Central Asia,65.6,22,7,2.75,98,0,45.9,8,98,97,0.1,6675.262954,5267839
Turkmenistan,2011,Developing,Central Asia,65.6,217,7,2.55,97,0,45,8,97,97,0.1,5649.978486,5174615
Turkmenistan,2010,Developing,Central Asia,65.8,211,7,2.48,96,0,44.2,8,96,96,0.1,4439.23,5872451
Turkmenistan,2009,Developing,Central Asia,65.6,215,6,2.35,97,0,43.4,8,97,96,0.1,436.459223,5795575
Turkmenistan,2008,Developing,Central Asia,64.5,235,6,2.4,96,0,42.7,8,96,96,0.1,394.467675,4935762
Turkmenistan,2007,Developing,Central Asia,64.1,241,6,2.58,98,59,42,8,98,98,0.1,26.371428,4871357
Turkmenistan,2006,Developing,Central Asia,63.7,245,6,2.71,98,48,41.3,8,98,98,0.1,2136.66815,4811445
Turkmenistan,2005,Developing,Central Asia,63.3,248,6,2.85,99,0,4.7,8,99,99,0.1,174.51475,4754641
Turkmenistan,2004,Developing,Central Asia,63.5,238,6,2.86,96,1,4,8,98,97,0.1,1453.917166,4733908
Turkmenistan,2003,Developing,Central Asia,63.4,231,7,2.88,97,1,39.4,8,66,83,0.1,1283.885977,4655741
Turkmenistan,2002,Developing,Central Asia,63.3,229,7,2.33,96,11,38.7,8,99,98,0.1,967.917468,4612222
Turkmenistan,2001,Developing,Central Asia,64,221,7,2.35,78,9,38.1,9,94,95,0.1,774.4763388,4561148
Turkmenistan,2000,Developing,Central Asia,63.8,224,7,2.9,78,113,37.5,9,98,97,0.1,643.17518,4516131
Uganda,2015,Developing,Africa,62.3,291,66,0.01,78,478,18.5,93,82,78,3.1,693.8963829,4414487
Uganda,2014,Developing,Africa,61.5,38,68,0.01,78,314,18.1,97,82,78,3.2,719.172669,38833338
Uganda,2013,Developing,Africa,67,325,71,0.01,78,7878,17.6,103,82,78,4,662.492293,37553726
Uganda,2012,Developing,Africa,60,339,73,0.01,78,2027,17.2,109,82,78,4.6,647.74741,3636796
Uganda,2011,Developing,Africa,59.3,347,76,10.22,82,3312,16.7,114,82,82,6.8,584.3962137,3593648
Uganda,2010,Developing,Africa,58.4,362,79,10.03,8,1313,16.3,119,79,8,8,594.9972557,33915133
Uganda,2009,Developing,Africa,57.5,378,82,9.63,79,1601,15.9,124,78,79,8.1,647.17732,32771895
Uganda,2008,Developing,Africa,56.3,41,84,9.79,71,1319,15.6,130,69,71,8.2,449.6928183,31663896
Uganda,2007,Developing,Africa,55.5,41,88,9.65,73,3776,15.2,137,7,73,8.4,41.858631,359487
Uganda,2006,Developing,Africa,54.9,41,93,9.81,64,5736,14.8,145,62,64,8.6,336.4593923,2955662
Uganda,2005,Developing,Africa,53.2,446,99,10.09,64,22,14.5,155,59,64,8.7,315.788227,2854394
Uganda,2004,Developing,Africa,51.3,485,104,9.89,62,141,14.2,164,58,62,8.9,288.236949,27568436
Uganda,2003,Developing,Africa,51,53,109,10.16,44,29429,13.9,173,57,59,9.4,237.9995917,2662482
Uganda,2002,Developing,Africa,48.8,523,112,10.42,29,49871,13.6,181,57,57,10,24.2423229,2571848
Uganda,2001,Developing,Africa,47.7,539,115,10.57,29,48543,13.3,187,56,55,10.8,234.984775,24854892
Uganda,2000,Developing,Africa,46.6,554,116,10.47,29,42554,13,191,55,52,11.6,257.63369,2439274
Ukraine,2015,Developing,Europe,71.3,195,4,8.09,22,105,61.3,5,51,23,0.2,2124.662666,4515429
Ukraine,2014,Developing,Europe,78,23,4,8.06,22,0,6.7,5,45,23,0.2,314.658296,45271947
Ukraine,2013,Developing,Europe,71,198,4,8.44,46,0,6.1,5,72,76,0.2,429.71554,454896
Ukraine,2012,Developing,Europe,77,25,5,8.44,46,12746,59.6,5,72,76,0.2,3855.42128,455933
Ukraine,2011,Developing,Europe,75,24,5,8.48,21,1333,59,5,54,5,0.2,3569.75727,45761
Ukraine,2010,Developing,Europe,69.8,212,5,8.39,48,39,58.5,6,57,52,0.2,2965.142365,45877
Ukraine,2009,Developing,Europe,69.2,231,5,8.71,66,0,58,6,74,71,0.3,2545.48341,46533
Ukraine,2008,Developing,Europe,67.7,273,5,9.46,84,48,57.6,6,91,9,0.4,3891.37823,462582
Ukraine,2007,Developing,Europe,67.5,277,5,8.86,92,1005,57.2,6,98,98,0.7,368.68998,465935
Ukraine,2006,Developing,Europe,67.7,267,5,7.99,96,42724,56.8,6,99,98,0.8,233.18831,4678775
Ukraine,2005,Developing,Europe,67,278,5,7.31,97,2392,56.4,6,95,96,0.9,1828.717626,471515
Ukraine,2004,Developing,Europe,67.4,267,5,6.79,98,146,56.1,6,99,99,1,1367.352433,474516
Ukraine,2003,Developing,Europe,67.6,256,6,5.92,77,411,55.7,6,99,97,0.9,148.522488,4781295
Ukraine,2002,Developing,Europe,67.6,256,6,4.89,48,7587,55.4,7,99,99,0.9,879.475486,48225
Ukraine,2001,Developing,Europe,67.7,253,6,4.31,7,16970,55.1,7,99,99,0.8,78.738243,48683865
Ukraine,2000,Developing,Europe,67.5,257,6,4.49,4,817,54.8,8,99,99,0.7,635.789635,49175848
United Arab Emirates,2015,Developing,Asia,77.1,75,1,1.91,99,347,64.2,1,99,99,0.1,3911.74689,8916899
United Arab Emirates,2014,Developing,Asia,76.9,77,1,1.91,99,344,62.4,1,99,99,0.1,44449.7435,8835951
United Arab Emirates,2013,Developing,Asia,76.7,78,1,1.82,98,0,6.5,1,98,98,0.1,4335.64268,8751847
United Arab Emirates,2012,Developing,Asia,76.5,8,1,1.75,96,132,58.6,1,96,96,0.1,42112.23565,8664969
United Arab Emirates,2011,Developing,Asia,76.3,81,1,1.73,95,0,57.1,1,95,95,0.1,4462.3129,8575205
United Arab Emirates,2010,Developing,Asia,76.2,82,1,1.69,94,87,55.8,1,94,94,0.1,3549.14832,8481771
United Arab Emirates,2009,Developing,Asia,76,84,1,1.73,93,0,55.1,1,94,93,0.1,3372.57517,7992644
United Arab Emirates,2008,Developing,Asia,75.8,85,1,1.86,92,55,54.8,1,94,92,0.1,45758.9554,6988685
United Arab Emirates,2007,Developing,Asia,75.6,87,1,1.69,92,0,55.1,1,94,92,0.1,42672.61323,5872624
United Arab Emirates,2006,Developing,Asia,75.4,89,1,1.74,92,0,55.8,1,94,92,0.1,42372.22166,4898954
United Arab Emirates,2005,Developing,Asia,75.3,92,1,1.79,92,29,56.6,1,94,94,0.1,39439.8197,4280993
United Arab Emirates,2004,Developing,Asia,75.1,95,1,1.77,92,22,57,1,94,94,0.1,36161.1761,3993339
United Arab Emirates,2003,Developing,Asia,74.9,98,1,1.74,92,42,56.8,1,94,94,0.1,3323.52318,3813443
United Arab Emirates,2002,Developing,Asia,74.7,11,1,1.72,92,53,56,1,94,94,0.1,31311.35936,3633655
United Arab Emirates,2001,Developing,Asia,74.5,14,1,1.67,92,30,55,1,94,94,0.1,3161.52935,3454198
United Arab Emirates,2000,Developing,Asia,74.2,17,1,1.64,92,69,54.1,1,94,94,0.1,3371.26869,3275333
United Kingdom of Great Britain and Northern Ireland,2015,Developed,Europe,81.2,69,3,10.66,92.5,91,66.6,4,96,96,0.1,46344,65224364
United Kingdom of Great Britain and Northern Ireland,2014,Developed,Europe,81,71,3,10.37,92,133,66,4,95,95,0.1,46471,64773504
United Kingdom of Great Britain and Northern Ireland,2013,Developed,Europe,87,72,3,10.32,91.5,1919,65.4,4,95,95,0.1,42545,64302297
United Kingdom of Great Britain and Northern Ireland,2012,Developed,Europe,86,72,3,10.42,91,2092,64.8,4,95,95,0.1,41647,63808727
United Kingdom of Great Britain and Northern Ireland,2011,Developed,Europe,86,74,3,10.68,90.5,1112,64.2,4,95,95,0.1,41105,63286362
United Kingdom of Great Britain and Northern Ireland,2010,Developed,Europe,82,77,3,10.88,90,443,63.6,4,94,94,0.1,37600,62760039
United Kingdom of Great Britain and Northern Ireland,2009,Developed,Europe,81,78,4,10.79,89.5,1212,63.1,4,93,93,0.1,38795,62243378
United Kingdom of Great Britain and Northern Ireland,2008,Developed,Europe,79.6,8,4,11.47,89,1445,62.5,4,92,92,0.1,49245,61742151
United Kingdom of Great Britain and Northern Ireland,2007,Developed,Europe,79.5,8,4,11.84,88.5,1022,61.9,4,92,92,0.1,52329,61260676
United Kingdom of Great Britain and Northern Ireland,2006,Developed,Europe,79.3,82,4,11.61,88,764,61.3,4,92,92,0.1,47347,60803700
United Kingdom of Great Britain and Northern Ireland,2005,Developed,Europe,79,82,4,12.05,87.5,79,6.7,4,91,91,0.1,44884,60383741
United Kingdom of Great Britain and Northern Ireland,2004,Developed,Europe,78.8,83,4,12.22,87,189,6.1,4,92,92,0.1,39511,59995851
United Kingdom of Great Britain and Northern Ireland,2003,Developed,Europe,78.3,86,4,11.85,86.5,460,59.5,4,91,91,0.1,34311,59649799
United Kingdom of Great Britain and Northern Ireland,2002,Developed,Europe,78.2,87,4,11.44,86,314,58.8,4,91,91,0.1,29715,59355690
United Kingdom of Great Britain and Northern Ireland,2001,Developed,Europe,78,88,4,10.91,85.5,73,58.2,4,91,91,0.1,27963,59092016
United Kingdom of Great Britain and Northern Ireland,2000,Developed,Europe,77.8,89,4,10.59,85,104,57.5,5,91,91,0.1,27884,58850043
United Republic of Tanzania,2015,Developing,Africa,61.8,279,85,0.01,98,30,23.8,119,96,98,1.4,834,52542823
United Republic of Tanzania,2014,Developing,Africa,67,34,86,0.01,97,88,23.2,121,97,97,1.4,756,50814552
United Republic of Tanzania,2013,Developing,Africa,59.7,323,86,4.2,91,185,22.5,124,91,91,2.1,724,49253643
United Republic of Tanzania,2012,Developing,Africa,58.6,348,87,3.98,92,1668,21.9,126,9,92,2.4,679,47786137
United Republic of Tanzania,2011,Developing,Africa,58.3,348,88,4.04,9,1622,21.3,128,88,9,3.1,615,46416031
United Republic of Tanzania,2010,Developing,Africa,57.5,36,89,4.19,91,167,2.7,131,94,91,4.6,552,45110527
United Republic of Tanzania,2009,Developing,Africa,56.9,368,91,3.97,85,1574,2.2,135,88,85,6.4,504,43957933
United Republic of Tanzania,2008,Developing,Africa,56.2,376,92,3.44,86,3413,19.6,138,89,86,7.4,461,42870884
United Republic of Tanzania,2007,Developing,Africa,54.5,411,94,4.4,83,7726,19.1,141,88,83,8.5,429,41716497
United Republic of Tanzania,2006,Developing,Africa,53.1,437,96,4.07,97,2362,18.6,145,91,9,9.4,404,40562052
United Republic of Tanzania,2005,Developing,Africa,52.2,449,97,3.94,97,23,18.1,149,91,9,10,380,39439505
United Republic of Tanzania,2004,Developing,Africa,51.5,454,100,3.81,95,1419,17.7,154,95,95,10.8,363,38360879
United Republic of Tanzania,2003,Developing,Africa,58,459,103,2.34,95,1673,17.2,160,97,95,11.5,347,37333918
United Republic of Tanzania,2002,Developing,Africa,52,46,106,3.37,89,5131,16.8,166,91,89,12.1,329,36353531
United Republic of Tanzania,2001,Developing,Africa,49.6,46,110,4.09,89,11847,16.4,173,65,87,12.5,312,35414469
United Republic of Tanzania,2000,Developing,Africa,49.2,457,114,3.89,89,14649,16,181,64,79,12.8,307,34463704
United States of America,2015,Developed,North America,79.3,13,23,8.82,92,188,69.6,26,93,95,0.1,56472,324607776
United States of America,2014,Developed,North America,79.1,14,23,8.82,92,667,69.1,27,93,95,0.1,54629,322033964
United States of America,2013,Developed,North America,78.9,16,23,8.82,91,187,68.6,27,93,94,0.1,52724,319375166
United States of America,2012,Developed,North America,78.8,16,24,8.82,9,55,68,28,93,94,0.1,51644,316651321
United States of America,2011,Developed,North America,78.7,16,25,8.67,91,220,67.5,29,94,96,0.1,49844,313876608
United States of America,2010,Developed,North America,78.7,15,25,8.55,92,63,66.9,30,93,95,0.1,48374,311182845
United States of America,2009,Developed,North America,78.5,18,26,8.71,92,71,66.3,31,93,95,0.1,47004,308512035
United States of America,2008,Developed,North America,78.2,18,27,8.74,94,140,65.7,31,94,96,0.1,48374,305694910
United States of America,2007,Developed,North America,78.1,11,27,8.74,93,43,65.1,32,93,96,0.1,46756,302743399
United States of America,2006,Developed,North America,77.8,113,28,8.63,93,55,64.4,33,93,96,0.1,44314,299753098
United States of America,2005,Developed,North America,77.5,112,28,8.52,93,66,63.8,33,92,96,0.1,41785,296842670
United States of America,2004,Developed,North America,77.5,111,28,8.48,92,37,63.1,33,92,96,0.1,39704,293947885
United States of America,2003,Developed,North America,77.2,114,28,8.4,92,56,62.4,33,91,96,0.1,37697,291109820
United States of America,2002,Developed,North America,77,115,28,8.33,88,41,61.7,33,9,94,0.1,36894,288350252
United States of America,2001,Developed,North America,76.9,115,28,8.25,89,116,6.9,33,89,94,0.1,36619,285470493
United States of America,2000,Developed,North America,76.8,114,28,8.21,9,85,6.1,33,9,94,0.1,35461,282398554
Uruguay,2015,Developing,South America,77,116,0,6.03,95,0,64,0,95,95,0.1,15524.84247,3431552
Uruguay,2014,Developing,South America,76.8,117,0,6.03,95,0,63.4,0,95,95,0.1,16737.89827,3419546
Uruguay,2013,Developing,South America,76.8,117,0,5.82,94,0,62.9,0,94,94,0.1,16881.2568,3485
Uruguay,2012,Developing,South America,76.5,118,0,5.77,95,0,62.3,0,95,95,0.1,1592.6819,3396777
Uruguay,2011,Developing,South America,77,111,0,5.97,95,0,61.8,1,95,95,0.1,14166.4998,3385624
Uruguay,2010,Developing,South America,76.3,118,0,6.21,95,0,61.2,1,95,95,0.1,11938.212,3374415
Uruguay,2009,Developing,South America,76.6,118,0,6.67,95,0,6.7,1,95,95,0.1,9415.17386,3362755
Uruguay,2008,Developing,South America,76.4,119,1,6.76,94,0,6.1,1,94,94,0.1,962.312164,335824
Uruguay,2007,Developing,South America,75.4,124,1,6.67,94,0,59.5,1,94,94,0.1,79.69746,3339741
Uruguay,2006,Developing,South America,76.2,117,1,6.58,95,0,58.9,1,95,95,0.1,5877.87678,333143
Uruguay,2005,Developing,South America,75.7,123,1,6.35,96,0,58.3,1,96,96,0.1,522.951116,3325612
Uruguay,2004,Developing,South America,75.4,122,1,5.66,94,0,57.7,1,95,94,0.1,4117.38853,332496
Uruguay,2003,Developing,South America,75.4,121,1,5.11,91,0,57,1,91,91,0.1,3622.52284,3325637
Uruguay,2002,Developing,South America,75.4,124,1,5.86,95,0,56.3,1,93,95,0.1,488.768855,3327773
Uruguay,2001,Developing,South America,75.2,123,1,6.48,94,0,55.7,1,94,94,0.1,6281.37747,332713
Uruguay,2000,Developing,South America,75.1,131,1,6.65,92,0,55,1,92,9,0.1,6871.897677,3321245
Uzbekistan,2015,Developing,Asia,69.4,184,15,0.01,99,22,44.7,17,99,99,0.1,2137.576852,312989
Uzbekistan,2014,Developing,Asia,69.2,184,16,0.01,99,8,43.9,18,99,99,0.1,25.448414,37577
Uzbekistan,2013,Developing,Asia,69.1,185,17,0.01,99,0,43,19,99,99,0.1,197.551233,32432
Uzbekistan,2012,Developing,Asia,68.8,184,18,0.01,99,0,42.2,21,99,99,0.1,174.468298,297745
Uzbekistan,2011,Developing,Asia,68.5,183,19,2.83,99,476,41.4,22,99,99,0.1,1564.966945,293394
Uzbekistan,2010,Developing,Asia,68.3,183,20,2.73,99,117,4.7,23,99,99,0.2,1377.8214,285624
Uzbekistan,2009,Developing,Asia,68,183,21,2.56,98,0,4,24,99,98,0.2,1213.265328,277674
Uzbekistan,2008,Developing,Asia,67.9,184,22,2.36,91,2,39.3,25,98,98,0.3,182.28625,27328
Uzbekistan,2007,Developing,Asia,67.8,184,22,2.15,99,863,38.7,26,98,96,0.3,83.476942,26868
Uzbekistan,2006,Developing,Asia,67.6,185,23,1.96,98,823,38.1,27,94,96,0.4,654.2838373,2648825
Uzbekistan,2005,Developing,Asia,67.3,192,24,1.78,99,737,37.5,28,99,99,0.3,546.776852,26167
Uzbekistan,2004,Developing,Asia,67.8,183,24,1.59,99,75,37,29,99,99,0.3,465.1198869,2586435
Uzbekistan,2003,Developing,Asia,67.2,183,25,1.54,99,85,36.4,30,99,98,0.3,396.129969,2556765
Uzbekistan,2002,Developing,Asia,67.1,186,27,1.47,62,25,35.9,32,99,99,0.2,383.3494997,2527185
Uzbekistan,2001,Developing,Asia,67.4,185,28,1.53,60,22,35.3,34,99,99,0.2,456.734892,2496445
Uzbekistan,2000,Developing,Asia,67.1,189,30,1.6,60,80,34.8,36,99,99,0.1,558.221144,24654
Vanuatu,2015,Developing,Oceania,72,13,0,0.01,64,39,53.3,0,65,64,0.1,285.83414,26463
Vanuatu,2014,Developing,Oceania,71.7,134,0,0.01,64,10,52.5,0,65,64,0.1,3148.36513,25885
Vanuatu,2013,Developing,Oceania,71.6,135,0,0.01,64,0,51.7,0,65,64,0.1,3167.34356,253142
Vanuatu,2012,Developing,Oceania,71.4,138,0,0.01,64,0,5.8,0,65,64,0.1,3158.58688,247485
Vanuatu,2011,Developing,Oceania,71.2,141,0,0.85,63,0,49.9,0,65,65,0.1,3275.91684,241871
Vanuatu,2010,Developing,Oceania,71,145,0,0.91,62,0,49.1,0,66,65,0.1,2965.82434,236295
Vanuatu,2009,Developing,Oceania,78,149,0,0.83,62,0,48.2,0,66,66,0.1,2643.441423,23785
Vanuatu,2008,Developing,Oceania,75,153,0,1.18,61,0,47.4,0,66,67,0.1,2697.961375,22534
Vanuatu,2007,Developing,Oceania,73,157,0,1.01,6,0,46.6,0,67,67,0.1,2393.367265,219953
Vanuatu,2006,Developing,Oceania,71,161,0,1,59,0,45.7,0,67,68,0.1,247.97823,214634
Vanuatu,2005,Developing,Oceania,69.9,165,0,0.88,61,3,44.9,0,67,68,0.1,1886.433359,2937
Vanuatu,2004,Developing,Oceania,69.6,169,0,0.85,63,0,44.1,0,67,69,0.1,1787.94723,24143
Vanuatu,2003,Developing,Oceania,69.4,173,0,1.2,64,165,43.3,0,67,69,0.1,158.52724,198964
Vanuatu,2002,Developing,Oceania,69.3,176,0,1.24,66,101,42.6,0,67,7,0.1,1353.934819,193956
Vanuatu,2001,Developing,Oceania,69.1,179,0,0.91,68,7,41.9,0,67,7,0.1,1362.61731,18929
Vanuatu,2000,Developing,Oceania,69,18,0,1.21,7,9,41.1,0,67,71,0.1,1469.849149,18563
Venezuela (Bolivarian Republic of),2015,Developing,South America,74.1,157,9,6.47,87,2201,62.1,10,87,87,0.1,15168.78,90082000
Venezuela (Bolivarian Republic of),2014,Developing,South America,73.9,158,9,6.47,78,1693,61.5,10,79,78,0.1,15975.73,29673000
Venezuela (Bolivarian Republic of),2013,Developing,South America,73.8,159,9,6.71,82,2612,61,10,82,82,0.1,12433.98,29183000
Venezuela (Bolivarian Republic of),2012,Developing,South America,73.7,161,9,6.7,81,5669,6.4,10,73,81,0.1,12937.93,28697000
Venezuela (Bolivarian Republic of),2011,Developing,South America,73.8,158,9,6.74,78,2028,59.9,10,78,78,0.1,10877.11,28215000
Venezuela (Bolivarian Republic of),2010,Developing,South America,73.7,158,9,7.22,78,2757,59.3,10,74,78,0.1,13692.92,27737000
Venezuela (Bolivarian Republic of),2009,Developing,South America,73.6,166,9,7.59,84,2939,58.8,10,75,84,0.1,11641.8,27264000
Venezuela (Bolivarian Republic of),2008,Developing,South America,73.2,168,9,8.18,53,4200,58.2,10,76,5,0.1,11310.78,26795000
Venezuela (Bolivarian Republic of),2007,Developing,South America,73.4,165,9,8.7,62,3724,57.6,10,67,62,0.1,8369.24,26330000
Venezuela (Bolivarian Republic of),2006,Developing,South America,73.6,163,9,8.27,71,1509,57.1,11,73,71,0.1,6769.87,25869000
Venezuela (Bolivarian Republic of),2005,Developing,South America,73.6,158,9,7.92,88,865,56.5,11,8,87,0.1,5456.32,25413000
Venezuela (Bolivarian Republic of),2004,Developing,South America,73.3,161,10,7.55,82,1378,55.9,11,83,86,0.1,4287.63,24964000
Venezuela (Bolivarian Republic of),2003,Developing,South America,72.4,172,10,6.3,72,1069,55.3,12,86,68,0.1,3243.37,24518000
Venezuela (Bolivarian Republic of),2002,Developing,South America,73.1,167,10,6.89,6,2392,54.7,12,81,65,0.1,3667.2,24078000
Venezuela (Bolivarian Republic of),2001,Developing,South America,72.5,169,10,8.05,53,1066,54.1,12,87,77,0.1,4940.11,23645000
Venezuela (Bolivarian Republic of),2000,Developing,South America,72.5,168,11,8.01,5,1501,53.4,13,86,77,0.1,4795.63,23232000
Vietnam,2015,Developing,Asia,76,127,28,4.09,97,256,17.5,35,97,97,0.1,2109,98267000
Vietnam,2014,Developing,Asia,75.9,128,28,4.09,95,15033,16.7,35,96,95,0.1,2052,97117000
Vietnam,2013,Developing,Asia,75.7,129,28,4,59,1123,16,35,93,59,0.1,1911,95986000
Vietnam,2012,Developing,Asia,75.6,13,29,4.12,97,578,15.3,36,97,97,0.1,1724,94789000
Vietnam,2011,Developing,Asia,75.4,131,29,3.94,95,750,14.7,36,96,95,0.1,1526,93521000
Vietnam,2010,Developing,Asia,75.2,133,29,3.93,88,2809,14,35,94,93,0.1,1295,92194000
Vietnam,2009,Developing,Asia,75,134,29,3.86,94,6582,13.4,35,97,96,0.1,1154,90750000
Vietnam,2008,Developing,Asia,74.9,135,28,3.58,87,352,12.9,35,93,93,0.2,1065,89345000
Vietnam,2007,Developing,Asia,74.7,136,28,3.01,67,17,12.3,35,92,92,0.2,841,87936000
Vietnam,2006,Developing,Asia,74.6,136,28,2.56,93,1978,11.8,35,94,94,0.2,723,86537000
Vietnam,2005,Developing,Asia,74.4,136,29,2.7,94,410,11.3,36,94,95,0.2,638,85128000
Vietnam,2004,Developing,Asia,74.2,136,29,2.86,94,217,1.9,36,96,96,0.2,552,83759000
Vietnam,2003,Developing,Asia,74,137,30,2.19,78,2297,1.4,37,96,99,0.2,492,82435000
Vietnam,2002,Developing,Asia,73.8,137,30,2.03,78,6755,1,39,92,75,0.2,439,81160000
Vietnam,2001,Developing,Asia,73.6,138,32,1.84,75,12058,9.6,41,96,96,0.1,422,79911000
Vietnam,2000,Developing,Asia,73.4,139,33,1.6,72,16512,9.2,43,96,96,0.1,402,78687000
Yemen,2015,Developing,Asia,65.7,224,37,0.01,69,4230,41.3,47,63,69,0.1,1601.83,27670000
Yemen,2014,Developing,Asia,65.4,228,37,0.01,73,5460,4.4,47,67,73,0.1,1674,27074000
Yemen,2013,Developing,Asia,65.4,226,36,0.04,73,6750,39.6,46,67,73,0.1,1607.15,26408000
Yemen,2012,Developing,Asia,64.7,236,36,0.04,67,8520,38.7,46,68,67,0.1,1446.54,25770000
Yemen,2011,Developing,Asia,64.6,234,35,0.04,69,3670,37.9,45,69,69,0.1,1374.62,25142000
Yemen,2010,Developing,Asia,64.4,233,35,0.06,76,3120,37.2,45,77,76,0.1,1334.79,24527000
Yemen,2009,Developing,Asia,64.1,235,36,0.03,76,3580,36.4,46,76,76,0.1,1116.08,23823000
Yemen,2008,Developing,Asia,63.8,238,37,0.04,78,4270,35.7,47,78,78,0.1,1229.25,23013000
Yemen,2007,Developing,Asia,63.4,24,38,0.05,79,5160,35.1,49,79,79,0.1,1017.29,22230000
Yemen,2006,Developing,Asia,63,242,39,0.04,78,6920,34.5,51,78,78,0.1,921.42,21456000
Yemen,2005,Developing,Asia,62.6,245,40,0.04,8,5490,33.9,53,8,79,0.1,832.84,20967000
Yemen,2004,Developing,Asia,62.2,247,42,0.06,43,3860,33.3,56,72,72,0.1,709.97,20482000
Yemen,2003,Developing,Asia,61.9,249,43,0.04,38,4830,32.7,58,61,61,0.1,620.38,19999000
Yemen,2002,Developing,Asia,61.5,25,45,0.07,31,8643,32.2,61,64,65,0.1,579.85,19530000
Yemen,2001,Developing,Asia,61.1,251,46,0.08,19,7320,31.7,63,73,73,0.1,550.36,19072000
Yemen,2000,Developing,Asia,68,252,48,0.07,14,10000,31.2,66,74,74,0.1,554.45,18629000
Zambia,2015,Developing,Africa,61.8,33,27,0.01,9,2280,23.4,40,9,89,4.1,1313.889646,16661587
Zambia,2014,Developing,Africa,61.1,314,28,0.01,86,1384,22.8,41,78,86,4.3,1738.8822,15562974
Zambia,2013,Developing,Africa,63,328,29,2.41,79,3499,22.3,42,74,79,4.8,185.793359,15084000
Zambia,2012,Developing,Africa,59.2,349,29,2.59,78,1709,21.7,43,7,78,5.6,1734.93612,14622000
Zambia,2011,Developing,Africa,58.2,366,29,2.57,81,1161,21.2,44,83,81,6.3,1644.619672,13747000
Zambia,2010,Developing,Africa,58,363,30,2.47,83,15754,2.7,45,8,83,6.8,1463.213573,13334000
Zambia,2009,Developing,Africa,57.4,368,30,2.3,94,1822,2.2,47,93,94,9.1,1139.11233,12937000
Zambia,2008,Developing,Africa,55.7,45,31,2.12,87,1706,19.7,49,9,87,11.9,1369.68249,12556000
Zambia,2007,Developing,Africa,52.6,487,32,2.08,81,2574,19.2,51,77,87,13.6,114.587985,12191000
Zambia,2006,Developing,Africa,58,526,33,2.25,81,1729,18.8,52,83,81,15.9,13.154199,11842000
Zambia,2005,Developing,Africa,49.3,554,34,2.33,82,1732,18.4,55,84,82,17,691.3178164,11506000
Zambia,2004,Developing,Africa,47.9,578,36,2.46,84,6118,18,59,84,83,17.6,53.2772217,11183000
Zambia,2003,Developing,Africa,46.4,64,39,2.33,86,5471,17.6,62,85,83,18.2,429.1583434,10872000
Zambia,2002,Developing,Africa,45.5,69,41,2.44,88,1312,17.3,66,85,84,18.4,377.135244,10574000
Zambia,2001,Developing,Africa,44.6,611,43,2.61,88,861,17.1,70,86,85,18.6,378.2736238,10288000
Zambia,2000,Developing,Africa,43.8,614,44,2.62,90,1103,16.8,72,85,85,18.7,341.955625,10010000
Zimbabwe,2015,Developing,Africa,67,336,22,6.5,87,291,31.8,32,88,87,6.2,118.69383,15777451
Zimbabwe,2014,Developing,Africa,59.2,371,23,6.5,91,346,31.3,34,92,91,6.3,127.47462,15411675
Zimbabwe,2013,Developing,Africa,58,399,25,6.39,95,335,3.8,36,95,95,6.8,111.227396,15355456
Zimbabwe,2012,Developing,Africa,56.6,429,26,6.09,97,509,3.3,39,95,95,8.8,955.648466,14471826
Zimbabwe,2011,Developing,Africa,54.9,464,28,6,94,698,29.9,42,93,93,13.3,839.927936,14386649
